,videoId,publishedAt,title,tags,duration,viewCount,likeCount,commentCount
124,j6VoNGw9cR0,2022-12-09T12:01:35Z,HEROIC goal line clearance! Pep’s reaction 😂,"['Pep Guardiola', 'Pep', 'Guardiola', 'Netherlands', 'Man City', 'Manchester City', 'Nathan Ake', 'Ake', 'goal line clearance', 'the art of defending', 'reacts', 'Pep Guardiola reaction', 'Pep reaction', 'Guardiola reaction', 'Pep Guardiola reacts', 'Pep reacts', 'Guardiola reacts', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT8S,7566621,151408,292
125,KoDAXwXWZC4,2022-12-09T11:01:57Z,Liverpool GK Alisson took it personally #shorts,"['Alisson', 'Alisson Becker', 'Liverpool', 'goalkeeper', 'Liverpool goalkeeper', 'Brazil', 'Brazil goalkeeper', 'Jordan Pickford', 'Alisson Jordan Pickford', 'Alisson Pickford', 'GK', 'goalkeeper saves', 'best goalkeepers', 'football funny', 'soccer funny', 'football comedy', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem']",PT16S,5779464,251420,735
126,V3Tjlt-4c_4,2022-12-07T16:11:49Z,EVERY goalkeeper goal 🤩 #shorts,"['Goalkeepers scoring in the Premier League', 'goalkeeper goals', 'goalkeepers scoring', 'goalkeepers scoring goals', 'goals', 'Peter Schmeichel', 'Brad Friedel', 'Paul Robinson', 'Tim Howard', 'Asmir Begovic', 'Alisson', 'Alisson goal', 'Alisson Liverpool', 'Liverpool', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem']",PT31S,200269,10085,28
127,pmsSbQfx-ZA,2022-12-06T11:31:34Z,Hakim Ziyech’s wand of a left foot! #shorts,"['Hakim Ziyech', 'Ziyech', 'Morocco', 'Chelsea', 'Tottenham', 'wand of a left foot', 'Hakim Ziyech wand of a left foot', 'Ziyech wand of a left foot', 'Hakim Ziyech goal', 'Ziyech goal', 'Hakim Ziyech goal Tottenham', 'Ziyech goal Tottenham', 'curler', 'curling goal', 'curved', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'goal']",PT15S,506857,40948,106
128,nwxQjoRm9tc,2022-12-04T10:00:18Z,The touch. The skill. He does the splits! 😱,"['Manchester United', 'Man United', 'Man Utd', 'Anthony Martial', 'Martial', 'touch', 'skill', 'splits', 'hows your touch', 'how’s your touch', 'ball control', 'control', 'football touch', 'football ball control', 'soccer ball control', 'skills', 'football skills', 'soccer skills', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT12S,1450225,54105,147
129,P7ZV2YWOyVY,2022-12-03T09:00:11Z,Van Dijk celebrates BEFORE Salah scores!,"['Van Dijk celebrates before Salah scores', 'celebrating before scoring', 'celebrate', 'celebration', 'Virgil van Dijk', 'van Dijk', 'Mohamed Salah', 'Mo Salah', 'Salah', 'Liverpool', 'Liverpool goal', 'Liverpool highlights', 'Mohamed Salah goal', 'Mo Salah goal', 'Salah goal', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT11S,2851278,87172,488
130,nCjRf1dU9jM,2022-12-02T12:03:10Z,Pogba reacts to Fernandes flick 😂 #shorts,"['Bruno Fernandes', 'Bruno', 'Fernandes', 'Paul Pogba', 'Pogba', 'Manchester United', 'Man United', 'Man Utd', 'flick', 'assist', 'Manchester United goal', 'Manchester United goals', 'Manchester United highlights', 'goal', 'highlights', 'Bruno Fernandes assist', 'Fernandes assist', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem']",PT10S,1143022,50507,172
131,P4Tw-5mO-3g,2022-12-01T12:02:42Z,Kevin De Bruyne pass MASTERCLASS #shorts,"['Kevin De Bruyne', 'De Bruyne', 'passing', 'passes', 'pass', 'assists', 'best assists', 'Kevin De Bruyne passing', 'De Bruyne passing', 'Kevin De Bruyne passes', 'Kevin De Bruyne assists', 'De Bruyne assists', 'masterclass', 'Kevin De Bruyne vision', 'Man City', 'Manchester City', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT24S,604543,29844,126
132,2DslZKZbDOE,2022-11-28T11:23:17Z,Gabriel Martinelli 💨 #shorts,"['Gabriel Martinelli', 'Martinelli', 'Brazil', 'Arsenal', 'Gabriel Martinelli 💨', 'Martinelli 💨', 'Chelsea', 'speed', 'pace', 'fast footballer', 'fastest footballer', 'counter attack', 'counter attack goal', 'counter attacking goal', 'solo goal', 'Martinelli goal', 'Arsenal goal', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT16S,60586439,1014125,2087
133,n0-qzvNMSvQ,2022-11-24T11:52:29Z,SON-SATIONAL Son Heung-min ✨ #shorts,"['Son Heung-min', 'Son', 'Heung-min', 'Heung-min Son', '손흥민', 'sonsational', 'son-sational', 'Sonny', 'Son Heung-min solo goal', 'Son solo goal', 'Chelsea', 'Tottenham', 'Spurs', 'South Korea', '대한민국', 'Heung-min Son goal', 'Son Heung-min goal', 'Son goal', 'Heung-min goal', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Tottenham Hotspur']",PT21S,1815354,43440,186
134,JUJEa_BIhBM,2022-11-17T10:30:04Z,1 AMAZING Premier League goal from EVERY nation | World Cup 2022,"['World Cup', 'World Cup 2022', '2022 World Cup', 'FIFA', 'FIFA World Cup', 'FIFA World Cup 2022', 'Premier League', 'Premier League goal', 'Premier League goal goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Son Heung-min', 'Cristiano Ronaldo', 'Manchester United', 'Roberto Firmino', 'Liverpool', 'Sergio Aguero', 'Man City', 'Manchester City', 'Man United', 'Man Utd', 'Son', 'Heung-min', 'Cristiano', 'Ronaldo', '1 AMAZING Premier League goal from EVERY nation', 'every nation', 'every nation at the World Cup']",PT13M2S,320980,6506,361
135,nLs30BZbQ7w,2022-11-16T12:01:00Z,When Premier League players hit TOP SPEED,"['When players hit TOP SPEED', 'top speed', 'speed', 'sprint speed', 'sprint', 'sprinting', 'pace', 'fastest players', 'fastest footballers', 'fast players', 'fast footballers', 'Leon Bailey', 'Erling Haaland', 'Man City', 'Kyle Walker', 'Daniel James', 'Adama Traore', 'Adama', 'Traore', 'Haaland', 'Bailey', 'FIFA', 'FIFA 23', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts']",PT57S,2002515,111977,564
136,3pLWcr1KVVU,2022-11-11T14:02:56Z,BEAUTIFUL long passes #shorts,"['long pass', 'long passing', 'long passes', 'pass', 'passing', 'passes', 'beautiful long passes', 'Jorginho', 'Chelsea', 'Thiago', 'Liverpool', 'Hakim Ziyech', 'Christian Eriksen', 'Manchester United', 'Trent Alexander-Arnold', 'Kevin De Bruyne', 'Man City', 'Manchester City', 'Man United', 'Man Utd', 'FIFA', 'FIFA 23', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'PL']",PT54S,799482,55606,312
137,0-DIPB768BA,2022-11-10T10:04:58Z,Arsenal defence to attack in SECONDS! #shorts,"['Arsenal defence to attack in seconds', 'Arsenal', 'Chelsea', 'defence to attack', 'ArtetaBall', 'Mikel Arteta', 'Arsenal highlights', 'Chelsea highlights', 'Chelsea vs Arsenal', 'Arsenal vs Chelsea', 'Arsenal goals', 'Chelsea goals', 'Chelsea vs Arsenal highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem']",PT10S,12484606,141842,520
138,G-P5YXTQZAk,2022-11-07T16:01:43Z,October’s FINEST Premier League Goals ft. Miguel Almiron & Erling Haaland,"['goals', 'football goals', 'soccer goals', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Miguel Almiron', 'Erling Haaland', 'Man City', 'Thomas Partey', 'Arsenal', 'Gianluca Scamacca', 'Mohamed Salah', 'Liverpool', 'Manchester City', 'Almiron', 'Haaland', 'Mo Salah', 'Salah', 'best goals', 'best Premier League goals', 'best epl goals', 'goal of the month', 'gotm', 'Man City goals', 'Liverpool goals', 'Arsenal goals', 'Man City highlights', 'Liverpool highlights', 'Arsenal highlights', 'highlights', 'Prem']",PT7M10S,155177,3266,134
139,nhnvEi7r1Vs,2022-11-07T14:02:53Z,5 players with CRAZY curve in FIFA 23 #shorts,"['curve', 'football curve', 'soccer curve', 'crazy curve', 'curve FIFA 23', 'curve shot', 'Christian Eriksen', 'Manchester United', 'Kevin De Bruyne', 'Man City', 'Hakim Ziyech', 'Chelsea', 'Philippe Coutinho', 'James Ward-Prowse', 'Eriksen', 'Man United', 'De Bruyne', 'Manchester City', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'FIFA23']",PT49S,951760,67038,349
140,sizfwo50Il0,2022-11-06T09:00:34Z,6 footballers with GENIUS vision! #shorts,"['genius vision', 'vision', 'Jorginho', 'Chelsea', 'Thiago Alcantara', 'Liverpool', 'Hakim Ziyech', 'Trent Alexander-Arnold', 'Bruno Fernandes', 'Manchester United', 'Kevin De Bruyne', 'Man City', 'Thiago', 'Fernandes', 'De Bruyne', 'Man United', 'Manchester City', 'pass', 'passes', 'passing', 'best passers', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts']",PT38S,296567,25573,217
141,D6TQjqqb4Cw,2022-11-05T09:00:08Z,Cross like a BOSS! #shorts,"['crossing', 'cross', 'football crossing', 'soccer crossing', 'football cross', 'Andrew Robertson', 'Liverpool', 'Reece James', 'Chelsea', 'Joao Cancelo', 'Man City', 'Hakim Ziyech', 'James Ward-Prowse', 'Trent Alexander-Arnold', 'Kevin De Bruyne', 'Manchester City', 'De Bruyne', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'PL', 'Prem', 'FIFA23']",PT51S,458982,28234,216
142,tnAC6nTjGUs,2022-11-04T16:02:22Z,1 AMAZING goal scored from EVERY MINUTE | Premier League | Part 2,"['1 amazing goal', 'one amazing goal', '1 goal', 'one goal', '1 goal scored in every minute', 'one goal scored in every minute', '1 amazing Premier League goal', 'one amazing Premier League goal', 'Premier League', 'epl', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'highlights', 'football', 'soccer', 'Mohamed Salah', 'Liverpool', 'Cristiano Ronaldo', 'Manchester United', 'Gabriel Martinelli', 'Arsenal', 'Kevin De Bruyne', 'Man City', 'Cristiano', 'Ronaldo', 'Salah', 'Mo Salah', 'Man United', 'De Bruyne']",PT26M54S,2545261,28885,375
143,GyvCZoMEPt4,2022-11-03T10:02:50Z,Erik ten Hag wants Man Utd to win! #shorts,"['Manchester United', 'Man Utd', 'Man United', 'Erik ten Hag', 'ten Hag', 'manager', 'Man Utd manager', 'Manchester United manager', 'Man United manager', 'Chelsea', 'Manchester United goals', 'Manchester United highlights', 'Chelsea goals', 'Chelsea highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem', 'PL']",PT8S,1029811,34912,416
144,FheAHRaoqig,2022-11-01T16:02:59Z,Premier League managers react to LAST MINUTE equalising goals!,"['last minute goals', 'late goals', 'best last minute goals', 'best late goals', 'latest goals', 'late goal', 'last minute goal', 'last-minute', 'last-minute goals', 'last minute', 'react', 'reacts', 'reactions', 'reacting', 'managers', 'Premier League managers', 'Premier League', 'PL', 'epl', 'Prem', 'epl managers', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Jurgen Klopp', 'Liverpool', 'Mikel Arteta', 'Arsenal', 'Graham Potter', 'Klopp', 'Arteta', 'Potter', 'equaliser', 'equalising goals', 'goals', 'football', 'soccer', 'late']",PT6M35S,192298,3809,92
145,iJFew5AyEfU,2022-11-01T12:05:10Z,INSANE goalkeeper reflexes #shorts,"['goalkeeper reflexes', 'reflexes', 'insane', 'saves', 'goalkeeper saves', 'best saves', 'Hugo Lloris', 'Ederson', 'Man City', 'Edouard Mendy', 'Chelsea', 'David de Gea', 'Manchester United', 'Alisson Becker', 'Liverpool', 'Alisson', 'Lloris', 'Mendy Chelsea', 'de Gea', 'Man United', 'Manchester City', 'Spurs', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts']",PT41S,540983,32370,319
146,7OKG5rW_BS4,2022-10-30T12:01:00Z,Best Premier League players at FINISHING in FIFA 23 #shorts,"['finishing', 'Mohamed Salah', 'Liverpool', 'Son Heung-min', 'Harry Kane', 'Tottenham Hotspur', 'Erling Haaland', 'Man City', 'Cristiano Ronaldo', 'Manchester United', 'Manchester City', 'Man United', 'Man Utd', 'Mo Salah', 'Salah', 'Son', 'Heung-min', 'Kane', 'Tottenham', 'Spurs', 'Haaland', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short']",PT47S,516414,42274,242
147,Ccy1MSnw0ss,2022-10-25T11:01:00Z,BEST Premier League passers in FIFA 23 #shorts,"['pass', 'passers', 'passing', 'assists', 'Thiago Alcantara', 'Liverpool', 'Hakim Ziyech', 'Chelsea', 'Christian Eriksen', 'Manchester United', 'Bruno Fernandes', 'Trent Alexander-Arnold', 'Kevin De Bruyne', 'Man City', 'Thiago', 'Eriksen', 'Man United', 'Fernandes', 'TAA', 'De Bruyne', 'Manchester City', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts']",PT53S,347234,25441,242
148,vQxu1_FoHL4,2022-10-24T17:01:00Z,5 minutes of Wayne Rooney being a LEGEND!| Manchester United & Everton | Premier League,"['Wayne Rooney', 'Rooney', 'Manchester United', 'Man United', 'Man Utd', 'highlight', 'goals', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'football', 'football highlights', 'soccer highlights', 'Manchester United goals', 'Man United goals', 'Man Utd goals', 'Manchester United highlights', 'Man United highlights', 'Man Utd highlights', 'Wayne Rooney goals', 'Rooney goals', 'Wayne Rooney highlights', 'Everton', 'Wayne Rooney Manchester United', 'Rooney Manchester United']",PT5M1S,547420,9784,569
149,dVlpZYVEdZM,2022-10-24T12:28:05Z,Best Premier League goalkeepers in FIFA 23 #shorts,"['goalkeepers', 'best goalkeepers', 'saves', 'best saves', 'goalkeeper saves', 'Edouard Mendy', 'Chelsea', 'Hugo Lloris', 'Spurs', 'David de Gea', 'Manchester United', 'Ederson', 'Man City', 'Alisson', 'Liverpool', 'Mendy Chelsea', 'Lloris', 'de Gea', 'Man United', 'Man Utd', 'Manchester City', 'FIFA 23', 'FIFA', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short']",PT40S,6676995,283394,937
150,hDo-faflKG0,2022-10-21T15:03:43Z,Pep Guardiola & Man City SHOCKED as Norwich win 3-2 | Premier League,"['Pep Guardiola', 'Guardiola', 'Man City', 'Manchester City', 'Norwich', 'Norwich 3-2 Man City', 'Norwich 3-2 Manchester City', 'Man City goals', 'Manchester City goals', 'Man City highlights', 'Manchester City highlights', 'shock', 'shocked', 'Man City shocked', 'upset', 'upsets', 'biggest upsets', 'football', 'soccer', 'Sergio Aguero', 'Aguero', 'Rodri', 'Pep Guardiola Man City', 'Guardiola Man City', 'Teemu Pukki', 'goals', 'highlights', 'Premier League', 'epl', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Pep', 'PL']",PT4M26S,904504,6226,220
